lat,lon,zipcode,price
37.20989,-7.233503,21431,680
37.25468,-6.954134,21001,580
37.26587,-7.025579,21110,550
37.25734,-6.951238,21001,650
37.25781,-6.95512,21001,550
37.18296,-6.962322,21100,500
37.14405,-6.854989,21130,430
37.20982,-7.22276,21449,375
37.2186,-7.124101,21459,1000
37.19656,-7.31519,21410,395
37.18812,-6.97629,21100,500
37.2536,-6.95235,21001,560
37.21455,-7.05536,21459,500
37.20962,-7.22015,21449,900
37.20671,-7.227271,21449,1000
37.26834,-7.02421,21110,520
37.25928,-6.95252,21001,850
37.26248,-6.945786,21004,1200
37.20125,-7.32318,21410,450
37.21818,-7.053184,21459,400
36.99437,-6.53112,21760,470
37.20631,-7.221464,21449,1600
37.21102,-7.241279,21449,1200
37.26881,-7.40625,21400,550
37.2556,-6.95273,21001,500
37.19656,-7.31519,21410,300
37.24067,-7.065145,21459,650
37.19836,-7.31155,21410,350
37.19718,-7.31026,21410,350
37.17983,-6.962879,21100,450
37.38517,-6.83549,21620,490
37.92669,-6.7058,21291,350
37.28428,-7.153748,21459,4000
37.20861,-7.214,21449,1200
37.21725,-7.22421,21449,800
37.20716,-7.209411,21449,800
37.20716,-7.209411,21449,1000
36.99768,-6.55173,21760,800
37.19656,-7.31519,21410,350
37.25417,-7.400964,21400,590
37.26131,-6.93577,21001,560
37.18169,-6.96999,21100,350
37.1831,-6.96337,21100,375
37.21725,-7.22421,21440,475
37.13805,-6.83087,21130,500
37.19644,-7.317737,21410,350
37.12927,-6.81789,21130,550
37.14673,-6.85933,21130,430
37.21725,-7.22421,21449,400
37.76501,-6.57467,21668,360
37.19639,-7.317617,21410,1500
37.18042,-6.963803,21100,1500
37.18316,-6.96626,21100,2500
37.69558,-6.55437,21670,350
37.26925,-6.929553,21007,600
37.26116,-6.935828,21006,550
37.17923,-6.959538,21100,400
37.21388,-7.05084,21100,350
37.20198,-7.32045,21410,350
37.20067,-7.325641,21410,400
37.57526,-6.75536,21600,380
37.13885,-6.82272,21130,450
37.21167,-7.052379,21459,2300
37.2585,-6.949793,21003,860
37.89169,-6.56329,21200,500
37.17882,-6.963389,21100,400
37.23964,-7.064488,21459,1300
37.26109,-6.95184,21001,750
37.2167,-7.01733,21459,480
37.20224,-7.40121,21400,400
37.12986,-6.80957,21130,600
37.21231,-7.050699,21459,2100
37.26086,-6.51754,21730,70
37.18013,-6.96242,21100,500
37.19704,-7.31699,21410,400
37.21288,-7.053987,21459,365
37.21352,-7.226597,21449,1000
37.21941,-7.058964,21459,1550
37.25771,-6.950773,21001,500
37.21448,-7.051985,21459,450
37.17532,-6.959276,21100,650
37.21649,-7.054409,21459,380
37.27654,-6.926951,21005,1000
37.69613,-6.54802,21670,450
37.2249,-6.88465,21810,495
37.21049,-7.219252,21449,1000
37.20849,-7.2174,21449,500
37.21155,-7.240588,21431,1000
37.20483,-7.222219,21449,1000
37.21638,-7.065825,21459,3000
37.39088,-6.558749,21700,400
37.21605,-7.065397,21459,3600
37.21619,-7.059384,21459,2500
36.98803,-6.538157,21760,550
37.18483,-6.978729,21100,550
37.21331,-7.047635,21100,1350
37.2146,-7.054406,21459,430
37.21444,-7.22653,21449,500
37.21175,-7.063441,21450,350
37.2155,-7.054313,21459,350
37.21176,-7.053679,21459,400
37.18043,-6.959527,21100,420
37.19781,-7.321085,21410,400
37.20685,-7.20163,21449,1000
37.26445,-6.957945,21002,700
37.13186,-6.490077,21750,1200
37.21402,-7.058178,21459,450
37.21398,-7.049088,21459,1200
37.2033,-7.401285,21400,400
37.17936,-6.965126,21100,400
37.19781,-7.321085,21410,400
37.18069,-6.965249,21100,450
37.17862,-6.96461,21100,450
37.21455,-7.069157,21459,2800
37.13308,-6.488209,21750,40
37.2583,-6.95478,21001,800
37.21029,-7.218486,21449,1900
37.20444,-7.218141,21449,2400
37.21585,-7.068145,21459,1000
37.20962,-7.22015,21449,450
37.17782,-6.955225,21100,380
37.26439,-6.956756,21002,630
36.9946,-6.53144,21760,550
37.2148,-7.40564,21400,70
36.98486,-6.53041,21760,650
37.20801,-7.205416,21449,3000
37.33535,-6.535892,21710,550
37.33465,-6.536127,21710,550
37.21001,-7.050423,21459,1350
37.26582,-7.026423,21110,750
37.21204,-7.05515,21459,1300
37.21818,-7.05318,21459,425
37.2116,-7.050321,21459,1500
37.21262,-7.058197,21459,1200
37.20696,-7.207678,21449,1000
37.21506,-7.058853,21459,1190
37.21551,-7.065849,21459,1600
37.21096,-7.054591,21459,1000
37.20822,-7.212012,21449,1000
37.21272,-7.052258,21459,2150
37.21721,-7.102484,21459,800
37.19711,-7.389954,21449,400
37.17599,-7.368947,21400,650
37.20928,-7.245286,21430,1800
37.87187,-6.78732,21350,400
37.13798,-6.487162,21750,9000
37.20913,-7.201229,21449,1000
37.20797,-7.205335,21449,1000
37.13824,-6.824738,21130,3400
37.22192,-7.141581,21459,2900
37.2056,-7.247306,21430,1200
37.20904,-7.201538,21449,1000
37.20715,-7.216224,21449,1000
37.20843,-7.05265,21459,1500
37.20849,-7.221722,21449,800
37.20712,-7.22191,21449,1800
37.13758,-6.4891,21730,300
37.14332,-6.852411,21130,650
37.20935,-7.220387,21449,1000
37.21033,-7.054438,21459,1400
37.21304,-7.057375,21459,800
37.20147,-7.318195,21410,1000
37.20788,-7.218266,21449,1000
37.20941,-7.216744,21449,1000
37.21365,-7.226436,21449,1000
37.21651,-7.055951,21459,380
37.20452,-7.22204,21440,700
37.20901,-7.232699,21449,600
37.1894,-6.983199,21100,400
37.206,-7.208663,21449,600
37.17831,-6.9633,21100,400
37.19682,-7.315244,21410,300
37.21682,-7.122966,21459,800
37.22153,-7.12157,21459,900
37.21532,-7.056077,21459,500
37.21082,-7.218581,21449,600
37.0001,-6.551251,21750,1050
37.20767,-7.209359,21449,400
37.00573,-6.563118,21750,1500
37.0026,-6.563386,21750,1450
37.2075,-7.245704,21430,1800
37.20824,-7.197647,21449,3000
37.20975,-7.055355,21459,1200
37.19789,-7.315405,21410,380
37.22034,-7.122861,21459,750
37.18439,-6.969108,21100,400
37.19722,-7.310363,21410,2500
37.22576,-7.31402,21420,1800
37.2128,-7.050828,21459,2000
37.33679,-6.5381,21710,800
37.51501,-6.800045,21600,450
37.65598,-6.87847,21300,650
37.21183,-7.05138,21100,400
37.27806,-6.840135,21800,400
37.21151,-7.048539,21459,1400
37.21355,-7.056137,21459,2000
37.21593,-7.064332,21459,550
37.21409,-7.40821,21400,1800
37.21659,-7.07257,21459,3500
37.18999,-6.972654,21100,450
37.13881,-6.834908,21130,500
37.17968,-6.9601,21100,650
37.26959,-6.993102,21110,800
37.27542,-6.941493,21005,4000
37.20754,-7.40359,21400,400
37.17384,-7.376338,21409,1800
37.17975,-6.962909,21100,450
37.19853,-7.319359,21410,400
37.2167,-7.01733,21459,350
37.90848,-6.8218,21230,350
37.00468,-6.564374,21760,800
37.57405,-6.75527,21600,450
37.20962,-7.22015,21449,600
37.00309,-6.55276,21760,3000
37.57145,-6.75334,21600,450
37.2167,-7.01733,21459,400
37.18155,-6.96319,21100,900
37.25251,-6.93529,21001,500
37.17433,-6.95585,21100,2500
37.89306,-6.56232,21200,500
37.21566,-7.40017,21400,500
37.21247,-7.2324,21449,640
37.17796,-7.354145,21409,3000
37.19656,-7.31519,21410,500
37.12893,-6.81732,21130,3000
37.21365,-7.226463,21449,500
37.20684,-7.22793,21440,600
37.89583,-6.56467,21200,550
37.19704,-7.31699,21410,400
37.21249,-7.04906,21100,450
37.18067,-6.972449,21100,4300
37.13727,-6.82312,21130,550
37.25718,-7.41727,21400,450
37.89393,-6.55985,21200,490
37.96934,-6.311661,21270,320
37.18142,-6.96601,21100,2500
37.22083,-7.12399,21459,750
37.14632,-6.85947,21130,450
37.28428,-7.15311,21459,450
37.21626,-7.39715,21400,510
37.9182,-6.7283,21290,580
37.25648,-6.94841,21003,1000
37.26174,-6.9523,21001,550
37.22074,-7.12399,21459,1800
37.18325,-6.96167,21100,500
37.21818,-7.05318,21459,600
37.21744,-7.40881,21400,500
37.26881,-7.40625,21400,600
37.91476,-6.82244,21230,400
37.13443,-6.47245,21760,1100
37.21382,-7.230681,21449,640
36.99627,-6.548375,21760,5000
37.69295,-6.53515,21670,400
37.20662,-7.40363,21400,500
37.89409,-6.56185,21200,550
37.89409,-6.56185,21200,550
37.25858,-6.95207,21001,850
37.20493,-7.224754,21449,450
37.26452,-6.92862,21001,650
37.21197,-7.05129,21100,450
37.18508,-6.97286,21100,400
37.2167,-7.01733,21459,340
37.20684,-7.22793,21449,750
37.2249,-6.88465,21810,750
37.13456,-6.480061,21750,600
37.13952,-6.837939,21130,4500
37.25899,-6.952304,21001,850
37.89274,-6.56511,21200,350
37.17869,-7.35387,21400,800
37.17501,-6.95819,21100,3400
37.20513,-7.22011,21449,1200
37.25956,-7.40937,21400,799
37.18135,-6.96603,21100,750
37.3904,-6.55555,21700,450
37.21382,-7.230681,21449,1300
37.57323,-6.753989,21600,1210
37.20436,-7.24546,21431,1000
37.12894,-6.81482,21130,2000
37.2079,-7.05002,21100,600
37.57219,-6.75788,21600,350
37.17788,-6.95956,21100,3500
37.65478,-6.87935,21300,500
37.93534,-6.62529,21208,350
37.19624,-7.32488,21410,550
37.9094,-6.82117,21230,350
37.91476,-6.82244,21230,400
37.50302,-7.27052,21540,320
37.22222,-7.26971,21430,900
37.22074,-7.124354,21459,950
37.2782,-7.15554,21459,350
37.13573,-6.47285,21760,1000
37.13749,-6.479103,21750,6500
37.25542,-6.950601,21001,2200
37.20606,-7.202092,21449,3000
37.6133,-7.24823,21550,350
37.90145,-6.658491,21292,575
37.90827,-6.81957,21230,250
37.21681,-7.10884,21459,700
37.22619,-7.126466,21459,1500
37.20649,-7.219527,21449,360
37.12976,-6.474006,21750,2000
37.20628,-7.217876,21449,800
37.87473,-6.667468,21340,120
37.26039,-6.954393,21001,650
37.12798,-6.817463,21130,420
37.21383,-7.24082,21431,1500
37.91286,-6.821718,21230,250
37.72837,-7.087197,21580,300
37.25888,-6.94219,21004,500
37.26697,-6.929919,21007,975
37.65971,-6.876089,21300,350
37.89443,-6.561728,21200,350
37.21078,-7.2191,21449,900
37.20778,-7.204035,21449,1900
37.13918,-6.47667,21750,1500
37.21102,-7.223207,21449,500
37.13688,-6.827847,21130,700
37.20829,-7.206601,21449,500
37.37545,-6.9624,21500,435
37.26374,-6.944981,21004,550
37.26131,-6.93577,21001,45
37.27309,-6.952357,21002,575
37.25772,-6.954971,21001,550
37.26565,-6.944773,21004,380
37.26486,-6.934066,21001,550
37.25555,-6.93925,21001,450
37.25902,-7.20096,21440,400
37.33775,-6.54072,21710,300
37.25918,-6.956249,21001,600
37.26944,-6.929776,21007,600
37.25667,-7.40737,21400,500
37.90307,-6.66164,21292,525
37.18067,-6.97245,21100,475
37.18145,-6.96048,21100,400
37.2056,-7.2458,21410,500
37.21276,-7.237791,21431,460
37.2548,-6.9472,21003,550
37.90891,-6.2251,21260,400
37.33266,-6.54116,21710,550
37.8625,-6.7234,21359,300
37.16688,-6.92316,21001,575
37.25877,-6.950229,21003,800
37.13359,-6.81993,21130,400
37.0058,-6.55448,21760,450
37.37221,-6.97355,21500,350
37.37538,-6.97272,21500,450
37.37302,-6.97192,21500,400
37.00758,-6.554095,21760,500
37.21444,-7.22653,21449,370
37.18208,-6.962932,21100,450
37.35454,-6.54059,21710,425
37.19829,-7.31751,21410,450
37.89319,-6.56287,21200,300
37.26937,-6.952549,21001,550
37.89367,-6.563951,21200,500
37.28508,-7.152117,21450,600
37.18247,-6.970444,21100,450
37.17339,-7.37109,21409,950
37.6897,-6.596408,21660,350
36.99454,-6.54568,21760,2800
37.22347,-6.880922,21810,520
37.91387,-6.819153,21230,300
37.42213,-6.399437,21880,350
42.56956,-0.5451608,22700,750
42.57192,-0.5492932,22700,520
42.55151,0.47192,22467,500
41.91265,0.1972893,22400,520
41.87312,0.4178772,22550,500
42.13441,-0.4075715,22002,1100
42.14035,-0.4135175,22003,600
41.91291,0.1978358,22400,495
42.56796,-0.5503963,22700,750
42.19659,0.3740156,22430,380
42.47502,0.4333719,22466,470
42.59898,0.5193487,22440,900
41.52126,0.3292178,22520,615
41.9176,0.1915661,22400,450
42.75558,-0.5154128,22880,400
42.51173,0.493207,22466,500
42.14297,-0.4166504,22003,675
42.13992,-0.41872,22004,575
42.03432,0.12845,22300,500
42.13998,-0.41752,22004,900
42.04335,-0.58266,22270,400
42.74642,-0.5158576,22880,450
41.91235,0.1919999,22400,600
42.47157,0.59543,22471,850
42.04335,-0.58266,22270,400
42.58466,-0.46527,22714,500
42.56878,-0.5468,22700,700
42.52576,-0.336844,22613,500
42.67838,-0.5311,22870,800
42.13002,-0.4045864,22005,550
42.51243,0.4923913,22466,550
41.91527,0.1963,22400,550
42.54752,0.46212,22467,450
42.1357,-0.40819,22002,1000
42.5776,-0.53615,22700,1300
42.13683,-0.4063801,22001,670
42.14015,-0.4092395,22002,600
42.13736,-0.4088,22002,750
42.13507,-0.4129268,22002,1125
42.13823,-0.4152422,22003,1000
42.47722,0.4334112,22463,530
42.14076,-0.4042422,22001,525
42.03333,0.1312803,22300,500
41.7975,0.2763399,22535,350
42.13963,-0.4087418,22001,500
41.80322,0.4128865,22540,350
42.13545,-0.4101023,22002,700
42.80937,-0.5084377,22889,675
42.13248,-0.4025381,22005,720
42.0433,-0.58044,22270,450
42.13364,-0.4064566,22005,620
42.56992,-0.5465636,22700,500
42.13847,-0.4147261,22003,700
42.75202,-0.5151849,22880,550
42.1434,-0.4175077,22004,700
42.14242,-0.4132836,22004,600
42.58735,-0.73295,22750,475
42.71696,-0.52579,22888,500
42.56878,-0.5468,22700,750
42.14318,-0.4176818,22004,670
42.13876,-0.409071,22002,600
41.91581,0.1970721,22400,800
41.91224,0.1920078,22400,500
42.13756,-0.4147427,22003,600
42.13963,-0.404067,22001,650
42.25847,0.72149,22583,300
42.5727,-0.5448058,22700,350
42.57483,-0.54904,22700,2500
42.13446,-0.4151646,22003,650
42.27446,-0.68882,22800,380
42.60433,0.52289,22440,600
42.03228,0.1294368,22300,550
42.03587,0.1279275,22300,520
42.1395,-0.4162046,22004,600
42.1329,-0.40337,22001,750
41.91355,0.1888521,22400,500
41.91102,0.19246,22400,520
42.10566,0.48288,22580,500
42.14045,-0.40212,22001,775
42.72583,-0.2966566,22661,2000
42.31447,-0.44064,22150,385
42.56358,-0.5475644,22700,750
42.75589,-0.5155115,22880,400
42.0435,-0.5826282,22270,440
42.14323,-0.4197784,22004,1300
42.7897,-0.4837647,22880,700
41.79181,-0.1550981,22200,400
42.3186,0.57242,22483,450
42.48023,0.42944,22463,550
42.03397,0.1234475,22300,425
42.0357,0.128128,22300,385
42.59683,-0.7853953,22751,590
42.13881,-0.4176781,22004,650
42.5873,-0.73297,22750,450
42.56763,-0.5528092,22700,700
42.13885,-0.4038565,22001,600
42.52079,-0.3704356,22600,380
42.69423,-0.6660585,22731,400
42.31853,0.5712278,22483,350
42.21597,0.3539773,22436,395
42.13564,-0.4121562,22002,850
42.60355,0.5242888,22440,600
42.47283,0.5967443,22471,445
42.18963,0.3363928,22430,350
41.83758,0.23693,22511,500
42.16226,-0.0789439,22144,2600
42.12951,-0.2821742,22120,600
41.52068,0.3382719,22520,250
41.91102,0.19246,22400,520
41.91235,0.1919999,22400,1000
41.93687,0.2459983,22420,450
41.90511,0.32689,22512,450
42.13937,-0.40299,22001,800
41.52444,0.3399113,22520,700
41.91235,0.1919999,22400,850
42.03492,0.126674,22300,480
42.52656,-0.33735,22613,650
42.14019,-0.4098554,22002,700
42.13751,-0.4068402,22001,600
41.52531,0.339399,22520,1800
41.65062,-0.04853608,47001,730
42.19704,0.3753089,22430,250
42.5488,-0.525058,22712,650
41.71827,0.1174923,22410,350
42.5267,-0.3637626,22600,750
42.56626,-0.54459,22700,380
42.14048,-0.3947402,22006,450
42.13605,-0.4076217,22002,550
42.1423,-0.411253,22004,450
41.91358,0.1914161,22400,400
42.14029,-0.4014177,22001,600
42.13977,-0.4088731,22002,450
41.90723,0.1963349,22400,425
42.57436,-0.5465294,22700,420
41.91235,0.1919999,22400,595
42.03611,0.12803,22300,600
41.91748,0.18846,22400,800
42.56636,-0.5467006,22700,1000
42.51367,-0.31433,22613,550
42.6297,-0.32678,22630,420
42.03618,0.12653,22300,450
42.04391,-0.5804413,22270,350
41.60461,0.2626042,22530,350
41.91408,0.1924193,22400,330
39.49113,2.893271,7609,750
39.6431,2.751654,7141,1300
39.77292,2.969261,7310,800
39.5318,2.564351,7181,1400
39.76398,2.933081,7316,850
39.50468,2.752176,7600,1295
39.56814,2.655612,7002,1150
39.51231,2.478512,7180,1800
39.59221,2.613186,7013,2400
39.56443,2.600763,7015,1800
39.60746,2.615754,7013,4000
39.58063,2.650054,7003,1500
39.55999,2.675416,7006,1150
39.51,2.461139,7180,5900
38.97013,1.27881,7829,1800
39.58388,2.64553,7010,1300
39.53137,3.188849,7509,4000
39.53762,2.376029,7157,2300
39.80267,3.011999,7420,4000
39.3122,2.994495,7520,1300
39.56543,2.60301,7015,1800
39.57836,2.650204,7003,2200
39.69296,3.352145,7570,1450
39.5698,2.649444,7001,800
39.53646,2.720125,7610,1150
39.57708,2.643349,7011,980
39.56968,2.647696,7015,1400
40.00191,3.80036,7769,550
39.56898,2.648722,7001,1200
39.49164,2.482365,7180,1600
39.55601,2.625232,7015,1800
39.75938,2.983037,7311,1200
39.51484,2.746899,7600,1490
39.56857,2.650788,7001,2500
39.58155,2.647841,7003,2200
39.48913,2.891073,7620,1100
39.57758,2.626335,7014,1650
39.53639,2.56766,7181,1200
39.54568,2.596269,7181,2400
39.55928,2.626037,7015,1600
39.57383,2.635889,7013,1050
39.56564,2.652635,7001,1199
39.53823,2.378007,7157,2500
39.43227,3.01997,7630,1100
39.57025,2.626102,7014,1600
39.31887,2.99018,7638,900
39.45212,2.746763,7609,7000
39.56959,2.655604,7002,2250
39.41572,3.256474,7670,1200
39.54593,2.392291,7157,1350
39.42891,2.753837,7609,1800
39.42923,2.753714,7609,1800
39.57396,2.640781,7011,1200
39.55319,2.623181,7015,990
39.49422,2.531038,7181,2900
39.5365,2.719814,7610,1150
39.57631,2.626896,7014,1650
39.3646,3.229027,7660,1100
39.55471,2.684592,7007,3000
39.68604,2.781813,7193,4500
39.57552,2.646085,7012,1600
39.56828,2.645334,7012,1500
39.65767,3.106788,7529,3500
39.63132,3.359132,7550,2200
39.56517,2.674317,7007,1400
39.57893,2.635714,7013,1150
39.55559,2.686148,7007,3500
39.90466,3.079787,7470,730
39.63655,2.911828,7140,3000
38.98009,1.295605,7820,1000
39.54161,2.406481,8330,2500
39.57615,2.645862,7012,1800
39.70525,2.79031,7340,1050
39.57096,2.650965,7001,1500
39.52672,2.469463,7183,1000
39.52512,2.540832,7181,1250
39.59584,3.042329,7240,1100
39.398,3.118744,7208,1700
39.44259,2.756793,7609,1100
39.31712,2.995399,7638,900
39.57127,2.642463,7011,1200
39.90462,3.079825,7470,1250
39.59422,2.61074,7011,1400
39.50891,2.539367,7181,3000
39.60817,2.619045,7011,4000
39.55577,2.685493,7007,1150
39.55144,2.608539,7015,950
39.50867,2.754674,7600,1300
39.52223,2.484394,7180,2000
39.4914,2.89704,7620,1800
39.60013,3.351946,7550,2200
39.73602,3.282995,7579,4000
39.5618,2.623197,7015,950
39.56866,2.656512,7002,1200
39.71562,2.905037,7300,900
39.58332,2.662519,7004,1100
39.56325,2.626883,7014,1600
39.58145,2.62818,7013,1700
39.36552,2.939636,7639,2000
39.73259,3.280027,7579,2600
39.58658,2.674982,7008,965
39.48523,2.523068,7181,1000
39.57296,2.634782,7013,1600
39.49643,2.903562,7620,1800
39.57347,2.654252,7002,1500
38.96932,1.284903,7829,1100
38.93825,1.238293,7829,900
39.36352,3.231535,7660,1100
39.55717,2.613192,7014,1300
39.69582,2.702165,7110,900
39.5122,2.473526,7180,1500
39.41088,3.26487,7670,1200
39.48543,2.483384,7180,1000
39.55973,2.612882,7015,1300
39.64363,3.113518,7529,3200
39.75473,2.902403,7313,1000
39.99884,3.841605,7760,1500
39.57124,2.631321,7014,2100
39.5678,2.630276,7014,3200
39.56874,2.626407,7014,1600
39.56828,2.645402,7012,950
39.51397,2.479505,7180,1200
39.55564,2.891877,7210,2000
39.83573,3.120587,7400,2950
39.56887,2.655468,7002,1200
39.73701,3.283638,7570,2500
39.98582,3.835726,7760,1300
39.54819,2.69694,7007,1200
39.53963,2.41801,7160,1500
39.64635,3.11401,7529,2400
39.73345,2.885916,7369,1950
39.57494,2.355075,7159,2500
39.70001,3.319553,7579,4800
38.89703,1.419203,7800,2100
39.59128,2.608746,7013,2860
39.56095,2.896254,7210,2500
39.37244,3.229086,7660,1600
38.92824,1.474066,7819,6000
39.54589,2.392075,7157,2800
39.58436,2.663521,7004,1100
39.44472,2.758992,7609,1100
39.65522,3.447429,7589,2000
39.54429,2.389626,7157,2850
39.80278,3.016708,7420,2600
39.77573,2.966296,7310,1800
39.59115,2.609654,7013,3500
39.52922,2.46331,7183,1000
39.73928,3.221153,7459,1300
39.43309,2.748233,7609,5800
39.62871,2.529249,7194,1200
39.54559,2.593936,7181,2900
39.73299,3.271474,7579,2500
39.50279,2.468462,7180,1350
39.5359,2.57146,7181,1500
39.89549,3.075342,7470,2500
39.90538,3.082501,7470,1500
39.73876,3.279047,7579,800
39.57861,2.649626,7003,2200
39.69669,3.104021,7450,1200
39.646,2.897563,7140,2700
39.32986,3.167288,7659,1600
39.57045,2.648048,7001,3200
39.50929,2.474688,7180,4000
39.58597,2.64843,7010,1950
39.57063,2.646546,7012,1800
39.31888,3.130245,7650,1700
39.5347,3.280546,7500,2000
39.58226,2.648172,7003,2500
39.49622,2.530627,7181,3800
39.52185,2.49202,7180,1500
39.44196,3.274673,7500,3500
39.54371,3.339384,7680,1100
39.6634,3.071046,7519,1400
39.78215,2.740225,7109,1200
39.51305,2.476564,7180,2500
39.31977,3.135142,7690,1300
39.50756,2.528802,7181,2300
39.56656,2.668509,7007,1200
39.57506,2.63522,7013,1050
39.53646,2.571997,7181,3500
39.77079,2.903914,7314,1550
39.55574,2.599236,7015,9000
39.6927,3.346967,7570,2500
39.83846,3.146943,7400,2500
39.73529,3.05928,7440,1350
39.70399,2.790054,7340,3000
39.73738,3.27743,7579,1500
39.569,2.660399,7006,900
39.56793,3.2088,7500,600
39.54281,3.339655,7680,600
39.57335,2.636949,7011,900
39.57849,2.649904,7003,2200
39.57825,2.642586,7011,890
39.53584,2.575845,7181,3000
39.54152,2.709122,7610,5000
39.58908,2.623521,7011,1600
39.57569,2.634581,7014,1300
39.57453,2.681128,7007,1300
39.57663,2.649876,7003,1800
39.5492,2.375208,7157,4000
39.59142,2.608931,7013,2640
39.54204,3.334215,7687,1500
39.69082,2.971067,7300,3000
39.51921,2.739493,7610,3500
39.37864,3.00488,7638,4500
39.57533,2.641149,7011,1100
39.49946,2.754031,7600,830
39.7383,3.277399,7579,1500
39.58894,2.635504,7011,1040
39.56812,2.648941,7001,1250
39.56043,2.682971,7006,2000
39.51003,2.537968,7181,1000
39.59218,2.608899,7013,2640
39.57832,2.420022,7150,7500
39.57879,2.648195,7003,2200
39.53805,2.562528,7181,8500
39.75567,2.981351,7311,8000
39.57353,2.618285,7014,2000
39.56973,2.65116,7001,1700
39.54211,2.567921,7181,7500
39.5447,2.378548,7157,2800
39.59237,2.607727,7013,3025
39.57795,2.663747,7005,1100
39.49458,2.532608,7181,2900
39.3601,2.916739,7639,1500
39.56087,2.674615,7006,1500
39.56451,2.65225,7014,1750
39.43588,2.749731,7609,3600
39.57895,2.638808,7011,950
39.57065,2.660869,7005,1250
39.55984,2.626231,7015,1850
39.53915,2.419126,7160,1500
39.66656,2.685462,7193,1000
39.56611,2.658199,7006,3000
39.31807,2.996073,7638,700
39.51019,2.461097,7180,5900
39.70984,3.459506,7590,1120
39.57788,2.626384,7014,2300
39.85581,3.106132,7400,2500
39.54047,2.567662,7181,7500
39.76678,3.148931,7458,2200
39.69397,3.350477,7570,2200
39.86231,3.117902,7400,3500
39.53159,2.545198,7181,1950
39.89999,3.074757,7470,1600
39.56967,3.209712,7500,650
38.9672,1.302769,7839,800
39.83161,3.118987,46250,3700
39.56547,2.689548,7198,1700
40.00019,3.834498,7760,750
39.73319,3.261014,7579,2000
39.83393,3.112485,7400,2000
39.56406,2.672956,7007,2250
39.5946,2.618128,7011,1300
39.59665,3.182595,7500,4000
39.57583,2.68312,7007,1300
39.5955,2.709874,7141,1900
39.57295,2.654696,7002,1650
39.59019,2.606146,7013,2640
39.55133,2.689714,7007,3600
39.37017,3.139686,7691,1300
39.58175,2.650783,7003,1500
39.68613,2.843845,7350,2900
39.36577,2.937276,7639,1000
39.53794,3.332865,7687,1600
39.55005,2.690137,7007,4000
39.57462,2.65781,7006,1800
39.55846,3.266405,7680,1100
39.64724,3.017203,7510,2500
39.80331,3.010867,7420,4000
39.65322,2.776011,7320,760
39.57028,3.214087,7500,850
39.5098,2.537352,7181,850
39.55307,2.69016,7007,2900
39.51115,2.536646,7181,850
39.56873,2.627781,7014,1600
39.44772,2.752867,7609,2500
39.57265,2.421613,7150,900
39.53352,2.460346,7180,3800
39.73718,3.277657,7579,800
39.41839,3.271535,7670,2000
39.43457,2.746329,7609,4800
39.78767,3.020621,7420,5000
39.56743,2.656368,7002,1200
39.48507,2.522747,7181,6500
39.72588,3.11848,7450,3300
39.53896,2.565988,7184,3500
39.55804,3.269178,7680,2500
39.57471,2.643405,7011,950
39.76921,2.718253,7100,1300
39.33296,3.146462,7650,1700
39.76005,3.161585,7458,2100
39.48949,2.893086,7620,3000
39.56892,2.651429,7001,1600
39.73484,3.051746,7458,800
39.56929,2.633768,7014,2300
39.52594,2.546007,7181,1950
39.85918,3.115551,7400,1300
39.61347,3.391675,7559,690
39.57033,2.642547,7012,1200
39.55584,2.684858,7007,3500
39.57287,2.65221,7003,1100
39.56867,2.650496,7001,2000
39.57705,2.650247,7003,1600
39.3979,3.050878,7638,2850
39.55411,2.59709,7015,750
39.58925,2.65037,7010,1800
39.53633,2.56787,7181,1200
39.09164,1.485562,7810,1500
39.63729,3.36841,7550,2200
39.58626,2.66324,7004,1100
39.53453,2.72373,7610,1300
39.57457,2.638467,7013,2100
39.59206,2.61376,7013,1550
39.6943,3.35431,7570,1700
39.89505,4.256394,7701,1100
39.36062,2.91772,7639,1700
39.36062,2.91772,7639,1400
39.55458,2.77757,7199,1100
39.6559,3.43866,7589,800
38.98411,1.53537,7840,3300
39.35779,3.13267,7650,1700
39.57612,2.647786,7012,1700
39.59981,2.640083,7010,1450
38.90626,1.41954,7800,1400
39.94401,4.04913,7749,700
39.94401,4.04913,7749,700
38.90912,1.43199,7800,2100
39.53552,2.71994,7610,1800
39.58562,2.67407,7008,830
38.96771,1.27718,7829,3500
38.97093,1.33551,7820,1500
39.57365,2.65867,7006,1200
39.7121,2.877069,7360,950
39.86662,3.014093,7460,1900
39.58562,2.67407,7008,935
39.55679,2.684369,7007,1300
38.91479,1.4473,7800,1800
39.5213,2.48691,7180,1100
39.36045,2.917783,7639,1400
39.36073,2.917765,7639,1700
39.36047,2.917764,7639,1700
38.91692,1.44475,7800,2000
39.87599,4.29197,7720,850
39.70854,3.46116,7590,1100
39.51996,3.30584,7680,1000
38.96826,1.27688,7829,3500
39.44489,2.755701,7609,790
39.55392,2.610826,7015,1100
39.7329,3.23112,7459,1300
39.57918,2.66121,7005,1500
39.55074,2.697665,7007,1200
39.61087,3.390202,7560,1200
39.5749,2.656647,7005,1300
39.58907,3.048697,7240,1800
38.91411,1.44767,7800,1700
39.56913,2.657058,7006,1350
38.89096,1.408465,7817,3000
39.56599,2.603271,7015,1800
39.51204,2.749753,7600,950
39.57351,2.657902,7006,2500
